Lektion 1: Begrüßen und Vorstellen,,,,Lektion 2: Arbeit und Hobbies,,,,Lektion 3: Kommunikationshelfer,,,,Lektion 4: Sätze im Alltag,,,,Lektion 5: Lektion: Bestellen und bezahlen,,,,Lektion 6: Lektion: Reisen und Verkehr,,,,Lektion 7: Kommunikationshelfer 2: Diskursmarker,,,,Lektion 8: Lektion: Hilfe & Notfälle,,,,,Lektion 9: Persönliche Angaben,,,,Lektion 10: Wiederholung,,,,,Lektion 11: Lektion: Smalltalk: Aufenthalt & Pläne,,,,Lektion 12: Lektion: Smalltalk 2: Meinungen & Erfahrungen,,,,Lektion 13: Lektion: Freizeitaktivitäten,,,,Lektion 14: Lektion: Vorlieben und Meinungen,,,,Lektion 15: Lektion: Füllsätze und Floskeln,,,,Lektion 16: Lektion: Verabredungen und Wetter,,,,Lektion 17: Lektion: Termine und Zeitangaben,,,,Lektion 18: Lektion: Telekommunikation,,,,Lektion 19: Lektion: Befinden und Gesundheit,,,,Lektion 20: Lektion: Wohnen und Haushalt,,,,,,Anhang - Referenzlisten,,,,,
Woher kommst du?,Where-[from] come you?,Where are you from?,,Wie alt sind Sie?,How old are You?,How old are you?,,Kannst du das bitte wiederholen?,Can you that please repeat?,Can you please repeat that?,,Bitte sehr.,Please very.,Here you go./You're welcome.,,Ich nehme das hier bitte.,I take this here please.,"I take this here, please.",,Tab. 6.3: Verkehrsmittel – „zu Fuß“ und „mit dem Flugzeug“,,,,"Wissen Sie, was ich meine?","Know You, what I mean?","Do you know, what I mean?",,Brauchst du Hilfe?,Need you help?,Do you need help?,,,Familie und Familienstand,,,,,,,,,"Nein, ich bin zum ersten Mal in Deutschland.","No, I am to-the first time in Germany.","No, this is my first time in Germany.",,,,,,,,,,Was ist dein/Ihr Lieblingsbuch?,What is your/Your favourite-book?,What’s your favorite book?,,Meistens.,Mostly.,Most of the time.,,Hast du heute Abend Zeit?,Have you today evening time?,Are you free this evening?,,Passt es Ihnen am Samstag?,Suits it You at-the Saturday?,Does Saturday work for you?,,Tab. 18.5: Formeller Schriftverkehr: Begrüßung,,,,Physisches Befinden ausdrücken,,,,Es gibt einen Aufzug im Gebäude.,It gives an up-pull in-the building.,There is an elevator in the building.,,,,England/englisch,England/English,Ich komme aus England.,,,
Ich komme aus …,I come out …,I come from …,,Haben Sie Hobbys?,Have You hobbies?,Do you have hobbies?,,Könnten Sie das bitte wiederholen?,Could You that please repeat?,Could you please repeat that?,,Gern(e) geschehen.,Gladly happened.,You're welcome.,,Ich hätte gern(e) das hier bitte.,I [would have] gladly this here please.,"I'd like to have this here, please.",,Orientierung und Ticketkauf,,,,"Verstehst du, was ich meine?","Understand you, what I mean?",Do you understand what I mean?,,Brauchen Sie Hilfe?,Need You help?,Do you need help?,,,,,,,,,,,,"Ja, ich war schon mal in Deutschland.","Yes, I was already once in Germany.","Yes, I have been to Germany before.",,Du sprichst schon sehr gut Deutsch.,You speak already very good German.,You already speak German very well.,,Ich verbringe (nicht) gern(e) Zeit …,I spend (not) gladly time …,I (don’t) like spending time …,,Mein Lieblingsbuch ist …,My favourite-book is …,My favorite book is …,,Manchmal.,Some-time.,Sometimes.,,Ich habe morgen Nachmittag Zeit.,I have tomorrow after-noon time.,I’m free tomorrow afternoon.,,Wann passt es Ihnen am Sonntag?,When suits it You at-the Sunday?,When are you free on Sunday?,,Formeller Schriftverkehr: Verabschiedung,,,,,,,,Es gibt einen Parkplatz vor meiner Wohnung.,It gives a park-place [in front of] my flat.,There is a parking space in front of my flat.,,,,Frankreich/französisch,France/French,Ich komme aus Frankreich.,,,
Und du?,And you?,And you?,,Was machen Sie in Ihrer Freizeit?,What make You in Your free-time?,What do you do in your free time?,,"Noch mal, bitte.","[Once again], please.","Once again, please.",,Tab. 4.5: „bitte“ und „gern(e)“ – Variationen,,,,Tab. 5.6: bestellen mit nonverbaler Ergänzung,,,,,,,,"Verstehen Sie, was ich meine?","Understand You, what I mean?",Do you understand what I mean?,,Kann ich dir/Ihnen helfen?,Can I you/You help?,Can I help you?,,,Bist du verheiratet?,Are you married?,Are you married?,,,,,,,"Ja, ich war schon öfter in Deutschland.","Yes, I was already [more often] in Germany.","Yes, I have been to Germany several times.",,Sie sprechen schon sehr gut Deutsch.,You speak already very good German.,You already speak German very well.,,… mit Familie/mit Freunden.,… with family/with friends.,… with family/with friends.,,Am liebsten mag/lese ich …,At-the gladliest like/read I …,I especially like/like reading …,,Selten.,Seldom.,Rarely.,,Am Wochenende bin ich frei.,At-the week-end am I free.,I’m free on the weekend.,,Tab. 17.4: Wochentage,,,,,,,,Ich bin/fühle mich fit.,I am/feel myself fit.,I am/feel fit.,,Es gibt eine Garage.,It gives a garage.,There is a garage.,,,,Italien/italienisch,Italy/Italian,Ich komme aus Italien.,,,
Wo wohnst du?,Where reside you?,Where do you live?,,Tab. 2.4: Alter und Hobbys – formell,,,,Tab. 3.4: um Wiederholung bitten,,,,Aufforderungen im Alltag,,,,,,,,Wie komme ich nach …?,How come I towards …?,How do I get to …?,,Tab. 7.3: Verständnissicherung,,,,Tab. 8.4: Hilfe anbieten,,,,,Sind Sie verheiratet?,Are You married?,Are you married?,,,,,,,Tab. 11.4: vergangene Reisen,,,,"Danke, aber es ist sehr schwierig zu verstehen.","Thanks, but it is very difficult to understand.","Thanks, but it is very difficult to understand.",,… in der Natur.,… in the nature.,… in nature.,,Ich mag …,I like …,I like …,,Fast nie.,Almost never.,Almost never.,,Heute geht’s leider nicht.,Today goes'it unfortunately not.,Today unfortunately doesn’t work.,,Tageszeiten,,,,Mit freundlichen Grüßen …,With friendly greetings …,Kind regards ...,,Ich bin/fühle mich ausgeruht.,I am/feel myself rested.,I am/feel rested.,,Ich habe einen kleinen/großen Garten.,I have a small/big garden.,I have a small/large garden.,,,,Spanien/spanisch,Spain/Spanish,Ich komme aus Spanien.,,,
Ich wohne in …,I reside in …,I live in …,,Arbeit – informell,,,,Das Wort „Entschuldigung“,,,,,,,,Noch etwas?,Still something?,Anything else?,,Eine Fahrkarte nach … bitte.,A drive-card towards … please.,A ticket to … please.,,Rückversicherung,,,,,,,,,Ich bin (nicht) verheiratet.,I am (not) married.,I am (not) married.,,,,,,,,,,,"Ich verstehe mehr, wenn ich Deutsch lese.","I understand more, when I German read.",I understand more when I read German.,,… in den Bergen.,… in the mountains.,… in the mountains.,,Ich liebe …,I love …,I love …,,Nie.,Never.,Never.,,Sonntag passt gut.,Sunday suits good.,Sunday works well.,,,,,,Mit besten Grüßen …,With best greetings …,Best regards ...,,Ich bin/fühle mich müde.,I am/feel myself tired.,I am/feel tired.,,Ich habe einen Balkon/eine Terasse.,I have a balcony/a terrace.,I have a balcony/a terrace.,,,,die Ukraine/ukrainisch,Ukraine/Ukrainian,Ich komme aus der Ukraine.,,,
Tab. 1.3: Vorstellung – informell,,,,,,,,,,,,Ihr Name bitte.,Your name please.,Your name please.,,Dann nehme ich noch … bitte.,Then take I still … please.,I’ll also have … please.,,Ich muss von … nach …,I must from … towards …,I have to go from … to …,,,,,,"Ja, bitte.","Yes, please.","Yes, please.",,,Ich bin ledig.,I am single.,I am single.,,,,,,,Wo warst du/waren Sie schon überall?,Where were you/were You already everywhere?,Where have you been?,,"Ich verstehe nicht so gut, wenn die Leute sprechen.","I understand not so good, when the people speak.",I don’t understand very well when people speak.,,… am See/am Meer.,… at-the lake/at-the sea.,… at the lake/by the sea.,,Tab. 14.4: Lieblingsdinge nennen – Bücher,,,,Tab. 15.3: Häufigkeit und Regelmäßigkeit,,,,Tab. 16.4: Verfügbarkeit und Uhrzeit nennen und erfragen,,,,Haben Sie am Morgen Zeit?,Have You at-the morning time?,Are you free in the morning?,,Tab. 18.6: Formeller Schriftverkehr: Verabschiedung,,,,Ich bin/fühle mich gestresst.,I am/feel myself stressed.,I am/feel stressed.,,Tab. 20.4: Details zur Wohnsituation angeben,,,,,,Polen/polnisch,Poland/Polish,Ich komme aus Polen.,,,
Vorstellung – formell,,,,Was arbeitest du?,What work you?,What do you do for work?,,"Entschuldigung, …","Apology, ...",Sorry.../Excuse me…,,Die Fahrkarte bitte.,The drive-card please.,"The ticket, please.",,Das ist alles.,That is all.,That’s all.,,Tab. 6.4: Orientierung und Ticketkauf,,,,Ist das richtig?,Is that right?,Is that correct?,,"Alles gut, danke.","All good, thanks.","Everything's fine, thanks.",,,Ich bin vergeben.,I am taken.,I am taken.,,,,,,,In welchen Städten/Ländern warst du/waren Sie schon?,In which cities/countries were you/were You already?,In which cities/countries have you been?,,Die Leute sprechen sehr schnell hier.,The people speak very fast here.,People speak very fast here.,,Tab. 13.4: Hobbys nennen – „Ich verbringe gerne Zeit …“,,,,,,,,Gegenfragen bei Überraschung ,,,,Treffpunkt vereinbaren,,,,Passt es Ihnen am Vormittag oder am Nachmittag besser?,Suits it You at-the fore-noon or at-the after-noon better?,Is morning or afternoon better for you?,,Informeller Schriftverkehr: Begrüßung,,,,Tab. 19.5: Physisches Befinden ausdrücken,,,,Hausarbeiten,,,,,,Rumänien/rumänisch,Romania/Romanian,Ich komme aus Rumänien.,,,
,,,,Ich arbeite als … ,I work as …,I work as …,,"Entschuldige, …","Excuse, …",Sorry.../Excuse me…,,Ihren Reisepass bitte.,Your travel-pass please.,"Your passport, please.",,Mahlzeit.,Meal-time.,Enjoy your meal.,,,,,,Sagt man das so?,Says one this so?,Is that how you say it?,,Das ist sehr freundlich von dir/Ihnen.,That is very friendly from you/You.,That is very kind of you.,,,Tab. 9.5: Familienstand,,,,,,,,,Warst du/waren Sie schon mal in Berlin?,Were you/were You already once in Berlin?,Have you ever been to Berlin?,,Der Dialekt ist sehr schwierig hier.,The dialect is very difficult here.,The dialect is very difficult here.,,Nach Hobbys fragen,,,,Was ist dein/Ihr Lieblingsessen?,What is your/Your favourite-food?,What’s your favorite food?,,,,,,,,,,Haben Sie am Mittag Zeit?,Have You at-the noon time?,Are you free at noon?,,,,,,Krankheit und Beschwerden,,,,,,,,,,Russland/russisch,Russia/Russian,Ich komme aus Russland.,,,
Wie heißen Sie?,How [are called] You?,What's your name?,,Ich bin … ,I am …,I am …,,"Entschuldigen Sie, …","Excuse You, …",Sorry.../Excuse me…,,Ihren Führerschein bitte.,Your leader[-licence] please.,"Your driving licence, please.",,Guten Appetit.,Good appetite.,Enjoy your meal.,,Ist das der Zug/Bus nach Berlin?,Is this the train/bus towards Berlin?,Is this the train/bus to Berlin?,,Gibt es das Wort auf Deutsch?,Gives it this word on German?,Does this word exist in German?,,Tab. 8.5: auf Hilfsangebote reagieren,,,,,,,,,,,,,,"Ja, ich war schon mal in Berlin.","Yes, I was already once in Berlin.","Yes, I have been to Berlin before.",,Tab. 12.4: über Deutschkenntnisse sprechen,,,,,,,,Mein Lieblingsessen ist …,My favourite-food is …,My favorite food is …,,Wirklich (nicht)?,Really (not)?,Really (not)?,,Wo treffen wir uns?,Where meet we ourselves?,Where shall we meet?,,Wie passt es Ihnen am Abend?,How suits it You at-the evening?,How about in the evening?,,"Hallo, Max, …","Hello, Max,...","Hello, Max,...",,,,,,Ich mache heute die Wäsche.,I make today the laundry.,I’m doing the laundry today.,,,,die Niederlande/niederländisch,Netherlands/Dutch,Ich komme aus den Niederlanden.,,,
Ich heiße …,I [am called] …,My name is …,,Wo arbeitest du?,Where work you?,Where do you work?,,Tab. 3.5: „Entschuldigung“ als Ansprache,,,,Einen Ausweis bitte.,An ID please.,"An ID, please.",,Tab. 5.7: weitere Bestellphrasen,,,,Fährt der Zug/Bus nach Berlin?,Drives the train/bus towards Berlin?,Does the train/bus go to Berlin?,,Ich meine …,I mean …,I mean …,,Um Auskunft bitten,,,,,Hast du Kinder?,Have you children?,Do you have children?,,,,,,,"Nein, ich war noch nie in Berlin.","No, I was still never in Berlin.",I have never been to Berlin.,,Über besuchte Orte sprechen,,,,Gehst du gern(e) …?,Go you gladly …?,Do you like going …?,,Am liebsten mag/esse ich …,At-the gladliest like/eat I …,I especially like/like eating …,,Ehrlich (nicht)?,Honest (not)?,Honestly (not)?,,Wir können uns in der Stadt treffen.,We can ourselves in the city meet.,We can meet in the city.,,Und in der Nacht?,And in the night?,And in the night?,,"Hi, Erika, …","Hi, Erika,...","Hi, Erika,...",,Ich bin/fühle mich krank.,I am/feel myself sick.,I’m sick.,,Ich muss (noch) putzen.,I must (still) clean.,I (still) have to clean.,,,,die Türkei/türkisch,Turkey/Turkish,Ich komme aus der Türkei.,,,
Woher kommen Sie?,Where-[from] come You?,Where are you from?,,Ich arbeite bei … ,I work by …,I work at …,,,,,,Tab. 4.6: Fahrkarte und Identifikation,,,,Bestellung: Spezifikationen,,,,Fährt der Zug/Bus in die Stadt?,Drives the train/bus in(to) the city?,Does the train/bus go to the city?,,Tab. 7.4: Rückversicherung,,,,,,,,,Haben Sie Kinder?,Have You children?,Do you have children?,,,,,,,Ich war schon in vielen Städten/Ländern.,I was already in many cities/countries.,I have been to many cities/countries.,,,,,,Gehen Sie gern(e) …?,Go You gladly …?,Do you like going …?,,Tab. 14.5: Lieblingsdinge nennen – Essen,,,,Echt (nicht)?,Genuine (not)?,Genuinely (not)?,,Wohin willst du gehen?,Where-[to] want you go?,Where do you want to go?,,Tab. 17.5: Tageszeiten,,,,"Lieber Max, …","Dear Max, …","Dear Max, …",,Ich habe Schmerzen.,I have pain.,I have pain.,,Ich muss (noch) staubsaugen.,I must (still) dust-suck.,I (still) have to vacuum.,,,,China/chinesisch,China/Chinese,Ich komme aus China.,,,
Ich komme aus …,I come out …,I come from …,,Tab. 2.5: Arbeit – informell,,,,Entschuldigung.,Apology.,Excuse me.,,,,,,,,,,Tab. 6.5: richtiges Verkehrsmittel finden,,,,Unwissenheit ausdrücken,,,,"Weißt du, …","Know you, …",Do you know …?,,,Ich habe (keine) Kinder.,I have (no) children.,I have (no) children.,,,,,,,Ich habe schon viele Städte/Länder besucht.,I have already many cities/countries visited.,I have visited many cities/countries.,,Warst du schon im Stadtzentrum/Museum?,Were you already in-the city-centre/museum?,Have you already been to the city center/museum?,,Spielst du gern(e) …?,Play you gladly …?,Do you like playing …?,,Meinung äußern,,,,Tab. 15.4: Gegenfragen bei Überraschung,,,,Wir können in die Stadt gehen.,We can in(to) the city go.,We can go into town.,,Regelmäßigkeit und Wiederholung,,,,"Liebe Erika, …","Dear Erika, …","Dear Erika, …",,Tab. 19.6: Krankheit und Beschwerden nennen,,,,Ich muss (noch) einkaufen.,I must (still) shop.,I (still) have to go shopping.,,,,Japan/japanisch,Japan/Japanese,Ich komme aus Japan.,,,
Und Sie?,And You?,And you?,,Arbeit – formell,,,,Entschuldige.,Excuse.,Excuse me.,,Einen Moment bitte.,One moment please.,"One moment, please.",,Zum Hieressen oder zum Mitnehmen?,To-the here-eat or to-the with-take?,To eat here or to go?,,Ziel angeben,,,,,,,,"Wissen Sie, …","Know You, …",Do you know …?,,,Ich habe einen Sohn.,I have a son.,I have a son.,,,,,,,Tab. 11.5: besuchte Orte,,,,Waren Sie schon im Stadtzentrum/Museum?,Were You already in-the city-centre/museum?,Have you already been to the city center/museum?,,Spielen Sie gern(e) …?,Play You gladly …?,Do you like playing …?,,,,,,Sätze zur Beruhigung,,,,Wir können ins Kino gehen.,We can in(to)-the cinema go.,We can go to the cinema.,,,,,,Tab. 18.7: Informeller Schriftverkehr: Begrüßung,,,,,,,,Ich koche jeden Tag.,I cook every day.,I cook every day.,,,,Südkorea/südkoreanisch,South Korea/South Korean,Ich komme aus Südkorea.,,,
Wo wohnen Sie?,Where reside You?,Where do you live?,,,,,,Entschuldigen Sie.,Excuse You.,Excuse me.,,Bitte warte kurz.,Please wait short.,Please wait a moment.,,Zum Hieressen/zum Mitnehmen bitte.,To-the here-eat/to-the with-take please.,"To eat here/to go, please.",,,,,,Keine Ahnung.,No hunch.,No clue.,,… wo der Bahnhof/die Polizeistation/das Fundbüro ist?,… where the train station/the police-station/the find-office is?,… where the train station/police station/lost property office is?,,,Ich habe eine Tochter.,I have a daughter.,I have a daughter.,,,,,,,Grund des Aufenthalts,,,,Warst du schon in der Altstadt?,Were you already in the old-city?,Have you already been to the old town?,,Machst du gern(e) …?,Make you gladly …?,Do you enjoy doing …?,,Wie gefällt dir/Ihnen der Film/das Lied/das Buch?,How appeals you/You the film/the song/the book?,How do you like the movie/song/book?,,,,,,Tab. 16.5: Treffpunkt vorschlagen und erfragen,,,,Ich habe morgens Zeit.,I have mornings time.,I’m free in the morning.,,Informeller Schriftverkehr: Verabschiedung,,,,Ich habe Kopfschmerzen.,I have head-pain.,I have a headache.,,Tab. 20.5: Hausarbeiten nennen,,,,,,,,,,,
Ich wohne in …,I reside in …,I live in …,,Was arbeiten Sie?,What work You?,What do you do for work?,,Tab. 3.6: „Entschuldigung“ – Variationen,,,,Bitte warten Sie kurz.,Please wait You short.,Please wait a moment.,,Zum Hiertrinken/zum Mitnehmen bitte.,To-the here-drink/to-the with-take please.,"To drink here/to go, please.",,Wohin musst/möchtest du (fahren)?,Where-[to] must/[would like] you (drive)?,Where do you have/like to go?,,Keine Idee.,No idea.,No idea.,,… wie ich in die Stadt/zum Bahnhof komme?,… how I in(to) the city/to-the train station come?,… how I can get to the city/to the train station?,,,Ich habe zwei Söhne und zwei Töchter.,I have two sons and two daughters.,I have two sons and two daughters.,,,,,,,,,,,Waren Sie schon in der Altstadt?,Were You already in the old-city?,Have you already been to the old town?,,Machen Sie gern(e) …?,Make You gladly …?,Do you enjoy doing …?,,Hat dir/Ihnen der Film/das Lied/das Buch gefallen?,Has you/You the film/the song/the book appealed?,Did you like the movie/song/book?,,Keine Sorge.,No worry.,No worries.,,"Zusagen, verschieben und absagen ",,,,Vormittags passt mir besser.,Fore-noons suits me better.,Morning works better for me.,,,,,,Ich habe Bauchschmerzen.,I have stomach-pain.,I have a stomachache.,,Probleme im Haushalt melden,,,,,,Ref. 2: Ländernamen,,,,,
Tab. 1.4: Vorstellung – formell,,,,Wo arbeiten Sie?,Where work You?,Where do you work?,,,,,,Komm bitte mit.,Come please with.,"Come with me, please.",,Für hier bitte.,For here please.,"For here, please.",,Wohin müssen/möchten Sie (fahren)?,Where-[to] must/[would like] You (drive)?,Where do you have/like to go?,,Keinen Plan.,No plan.,No plan.,,… welchen Bus/Zug ich nehmen muss?,… which bus/train I take must?,… which bus/train I have to take?,,,Tab. 9.6: Kinder,,,,,,,,,Was machst du hier?,What make you here?,What are you doing here?,,"Nein, ich war noch nicht im Stadtzentrum/Museum.","No, I was still not in-the city-center/museum.","No, I haven’t been to the city center/museum yet.",,Verbringst du gern(e) Zeit …?,Spend you gladly time …?,Do you like spending time …?,,Der Film/das Lied/das Buch gefällt mir gut.,The film/the song/the book appeals me good.,I like the movie/song/book.,,Mach dir keine Sorgen.,Make yourself no worries.,Don't worry.,,,,,,Ich habe mittags Zeit.,I have noons time.,I’m free at noon.,,Liebe Grüße …,Dear greetings …,Best regards…,,Tab. 19.7: Beschwerden benennen – „Ich habe …-schmerzen.“,,,,,,,,,,,,,,,
Vorstellung – Alternative,,,,Tab. 2.6: Arbeit – formell,,,,,,,,Kommen Sie bitte mit.,Come You please with.,"Come with me, please.",,Tab. 5.8: Spezifikationen – vor Ort oder zum Mitnehmen,,,,Ich muss/möchte in die Stadt (fahren).,I must/[would like] in the city (drive).,I have/like to go to the city.,,Tab. 7.5: Unwissenheit ausdrücken,,,,Tab. 8.6: um Auskunft bitten,,,,,,,,,,,,,,Was machen Sie hier?,What make You here?,What are you doing here?,,"Ja, ich war schon im Stadtzentrum/Museum.","Yes, I was already in-the city-center/museum.","Yes, I have already been to the city center/museum.",,Verbringen Sie gern(e) Zeit …?,Spend You gladly time …?,Do you like spending time …?,,Der Film/das Lied/das Buch hat mir gut gefallen.,The film/the song/the book has me good appealed.,I liked the movie/song/book.,,Machen Sie sich keine Sorgen.,Make You yourself no worries.,Don't worry.,,"Ja, gern(e).","Yes, gladly.","Yes, sure.",,Nachmittags passt gut.,After-noons suits good.,Afternoon works well.,,Viele Grüße …,Many greetings …,Many greetings…,,,,,,Die Heizung funktioniert nicht.,The heating functions not.,The heating doesn’t work.,,,,,,,,,
,,,,Studium,,,,,,,,Bitte folge mir.,Please follow me.,Please follow me.,,,,,,Ich muss/möchte zum Bahnhof/Flughafen (fahren).,I must/[would like] to-the train station/airport (drive).,I have/like to go to the train station/airport.,,,,,,,,,,,Hast du Geschwister?,Have you siblings?,Do you have siblings?,,,,,,,Was führt dich nach Deutschland?,What leads you towards Germany?,What brings you to Germany?,,"Nein, aber ich möchte gern(e) ins Museum gehen.","No, but I [would like] gladly in(to)-the museum go.","No, but I would like to go to the museum.",,Tab. 13.5: nach Hobbys fragen,,,,Der Film/das Lied/das Buch gefällt mir nicht.,The film/the song/the book appeals me not.,I don’t like the movie/song/book.,,Alles gut.,All good.,All good.,,Leider kann ich nicht.,Unfortunately can I not.,"Unfortunately, I can't.",,Abends passt mir (nicht) gut.,Evenings suits me (not) good.,Evening (doesn’t) work(s) well for me.,,Beste Grüße …,Best greetings …,Best regards…,,Mein Kopf tut weh.,My head does ache.,My head hurts.,,Das Licht geht nicht.,The light goes not.,The light doesn’t work.,,,,Städtenamen / City Names,,,,,
